sample_index,time_s,wall_time,ros_time,q_shoulder_pan_joint,q_shoulder_lift_joint,q_elbow_joint,q_wrist_1_joint,q_wrist_2_joint,q_wrist_3_joint,dq_msg_shoulder_pan_joint,dq_msg_shoulder_lift_joint,dq_msg_elbow_joint,dq_msg_wrist_1_joint,dq_msg_wrist_2_joint,dq_msg_wrist_3_joint,dq_fd_shoulder_pan_joint,dq_fd_shoulder_lift_joint,dq_fd_elbow_joint,dq_fd_wrist_1_joint,dq_fd_wrist_2_joint,dq_fd_wrist_3_joint,ddq_fd_shoulder_pan_joint,ddq_fd_shoulder_lift_joint,ddq_fd_elbow_joint,ddq_fd_wrist_1_joint,ddq_fd_wrist_2_joint,ddq_fd_wrist_3_joint,jerk_fd_shoulder_pan_joint,jerk_fd_shoulder_lift_joint,jerk_fd_elbow_joint,jerk_fd_wrist_1_joint,jerk_fd_wrist_2_joint,jerk_fd_wrist_3_joint
4003,40.03,1782105396.6448092,41.26,-1.0971957570450304,-1.213673583635609,1.348053600824958,-1.6134579655222046,-1.624797640380034,0.949185945320222,-1.2738198986317738e-05,0.007994956492499195,0.017907657451832794,-0.024366050210918967,-0.0072103115804244425,0.000573921155089537,-3.794923486566404e-09,-7.303761151433719e-09,1.6722907503208262e-09,-2.0518626797638717e-09,1.154859319285606e-08,-3.762899325465696e-09,-0.0903013563125444,-0.09596338553775385,0.19401515393379848,-0.3939978572584176,0.5710162155448341,3.5150335163089905,4.515088740572364,4.798214810503147,-9.700767866463082,19.699904941199605,-28.550870304558742,-175.75165715000537
4004,40.040000000000006,1782105396.6548486,41.27,-1.097195757066439,-1.2136735836635706,1.3480536008320456,-1.613457965531843,-1.624797640304417,0.9491859452937064,-1.2759603665146083e-05,0.0079949285310506,0.01790766454038454,-0.02436605985171777,-0.007210235963114139,0.000573894639643289,-1.5162981981120538e-09,-1.857266340721253e-09,4.767741756950272e-10,-6.656506457147771e-10,5.45136913387978e-09,-1.923389447711088e-09,1.580293229607544e-07,3.3331133408844615e-07,-7.509015631508406e-08,8.963070285967325e-08,-4.58025084526346e-07,1.4537242520868392e-07,0.13410896881422385,-0.5066455356638739,1.2666117223971387,-3.1889253410944676,-0.8940705975093444,0.07450018416483317
4005,40.050000000000004,1782105396.664709,41.28,-1.0971957570753563,-1.2136735836727544,1.3480536008344934,-1.6134579655355175,-1.6247976402710065,0.9491859452817542,-1.2768520864711165e-05,0.007994919347761234,0.017907666988093165,-0.024366063524698393,-0.007210202555013935,0.0005738826865532268,-6.343370273498294e-10,-6.375344696607499e-10,1.7048762401827844e-10,-2.5924862256943015e-10,2.388091502325551e-09,-8.55450821291015e-10,-0.08761917693613308,-0.10609629625088936,0.2193473883814515,-0.45777636407971173,0.5531348035938456,3.5165235199872913,-4.380961044942533,-5.304818301647864,10.967370182659508,-22.8888191580714,27.656747634427948,175.8261733277411
4006,40.06,1782105396.6746418,41.29,-1.0971957570791258,-1.2136735836763213,1.3480536008354553,-1.6134579655370282,-1.6247976402566553,0.9491859452765974,-1.2772289228132054e-05,0.007994915781417797,0.017907667949678182,-0.02436606503519616,-0.00721018820327589,0.0005738775298690364,-0.0017523850550205111,-0.0021219277822837057,0.004386948244402333,-0.009155527947243058,0.011062701523243845,0.07033046847634239,-0.08761906286951027,-0.10609603272160208,0.21934732856299022,-0.45777629353063404,0.5531344946633644,3.5165236119265475,8.76193184250577,10.609653834377742,-21.934744640074534,45.777643750313715,-55.31352563035304,-351.65233695356204
4007,40.07,1782105396.6847925,41.3,-1.0972308047764567,-1.2137160222284,1.3481413397993816,-1.6136410760944624,-1.6245763862405416,0.9505925546512808,-1.2938487355225926e-05,0.007994870784170575,0.017908594766634672,-0.02437115371850375,-0.007208613495601076,0.0005732401597965213,-0.001752381891726884,-0.002121921291966089,0.004386946741746556,-0.009155526129859481,0.01106269228135659,0.07033047138306614,0.08761945991394747,0.10609678043662325,-0.2193475044199519,0.45777651092638044,-0.5531357090129952,-3.5165232190825506,8.761912011047965,10.609609903176171,-21.934734591018525,45.77763182703208,-55.313470328653935,-351.652353809235
4008,40.080000000000005,1782105396.6947608,41.31,-1.0972308047169603,-1.2137160221021606,1.3481413397702902,-1.6136410760596254,-1.6245763864110283,0.950592554704258,-1.2878997719308488e-05,0.007994997021673313,0.01790856567478983,-0.024371118883961804,-0.007208783982278593,0.0005732931360457863,4.143259957345435e-09,7.826450598713564e-09,-1.844000507844612e-09,2.271292487421306e-09,-1.2657025649787101e-08,4.094630412510014e-09,0.08761917735135193,0.10609616534180373,-0.21934736325713713,0.45777634300950004,-0.5531349119091012,-3.5165234642542558,-4.380981622345866,-5.304856850346103,10.967379364746801,-22.888830516116293,27.656810573999614,175.82615305156867
4009,40.09,1782105396.704561,41.32,-1.0972308046935915,-1.213716022071871,1.3481413397625017,-1.6136410760490365,-1.6245763864936822,0.9505925547331735,-1.2855629984989419e-05,0.00799502731109331,0.017908557886705846,-0.024371108293705507,-0.007208866634157694,0.0005733220516502605,1.6553016735088022e-09,2.014871824940201e-09,-5.23399990015605e-10,7.303384563783766e-10,-5.9568350252448e-09,2.0979200598958414e-09,-1.7253292128319822e-07,-3.565702400010905e-07,8.287486252813154e-08,-9.939569167729291e-08,5.024666904774766e-07,-1.5805312614250813e-07,-4.380962273412964,-5.304812616714126,10.967369285729724,-22.88881868347551,27.65675769444016,175.82616897125172
4010,40.1,1782105396.714721,41.33,-1.0972308046838544,-1.213716022061863,1.348141339759822,-1.6136410760450184,-1.624576386530165,0.9505925547462164,-1.2845895135541912e-05,0.007995037318711075,0.01790855520706102,-0.024371104276067306,-0.007208903119014565,0.0005733350951067947,6.926015316821577e-10,6.950457986931724e-10,-1.865032572823111e-10,2.8337865387584316e-10,-2.6076918402395677e-09,9.335678896604804e-10,-6.811688990638712e-08,-8.699245768186321e-08,2.24574137064382e-08,-3.06599190480535e-08,2.419795919195449e-07,-8.482992086556816e-08,4.529978971364561,4.798195683760219,-9.685862457719265,19.71480052293467,-28.550835563967382,-175.7516688228994
4011,40.11000000000001,1782105396.724705,41.34,-1.0972308046797394,-1.2137160220579701,1.3481413397587714,-1.613641076043369,-1.624576386545836,0.9505925547518448,-1.2841781147985344e-05,0.007995041211708036,0.017908554155921862,-0.02437110262640212,-0.007208918788911717,0.0005733407228794532,2.929638753812469e-10,2.750226713033044e-10,-7.425171588693047e-11,1.1714007541741012e-10,-1.1172431868544663e-09,4.013216425846622e-10,0.09059940689444848,0.09596355710504756,-0.1937171662796907,0.39429591106334355,-0.5710162088131522,-3.5150335345141612,4.529967664318763,4.798168226504266,-9.685856354189252,19.714793468659384,-28.550805810761773,-175.75167761964025
4012,40.120000000000005,1782105396.7347245,41.35,-1.097230804677995,-1.2137160220563625,1.348141339758337,-1.6136410760426754,-1.6245763865525098,0.9505925547542429,-1.2840037071163362e-05,0.007995042818472606,0.017908553721974113,-0.024371101932660188,-0.00720892546244482,0.0005733431216372753,0.001811988830489497,0.0019192718371456863,-0.0038743435120949243,0.007885918504641154,-0.011420326783948553,-0.07030066975667637,0.09059928516956388,0.09596327753771083,-0.19371710462653927,0.39429583871361046,-0.5710158742361385,-3.515033637225773,-9.05995198796272,-9.596375793675644,19.371721295062862,-39.429596975524774,57.10165656210809,351.50334160456237
4013,40.13,1782105396.744638,41.36,-1.0971945649031296,-1.2136776366212272,1.3480638528885294,-1.613483357673276,-1.6248047930815148,0.9491865413567115,-1.2689201967341258e-05,0.007995086716562853,0.017907722122600257,-0.024366622609626718,-0.007210455691095317,0.0005739111963446575,0.0018119859963547924,0.001919265825776506,-0.00387434216678173,0.007885916891410716,-0.011420318601963686,-0.07030067234317983,-0.09059963286476984,-0.09596395876842712,0.19371725962148947,-0.394296028446995,0.5710169224287823,3.515033297575687,-9.05993307374142,-9.596333116471651,19.371711848574826,-39.42958584178196,57.10160397153619,351.50335786517303
4014,40.14,1782105396.7548091,41.37,-1.0971945649580679,-1.213677636739847,1.3480638529150015,-1.6134833577048473,-1.6248047929245488,0.9491865413073794,-1.2744133624129586e-05,0.007994968098222059,0.017907748593998945,-0.024366654180853008,-0.0072102987238542755,0.0005738618643531949,-3.8268055391199596e-09,-7.3382224741180835e-09,1.6803340940896305e-09,-2.0642971776396735e-09,1.1664624821605685e-08,-3.805176618243422e-09,-0.09059937630522844,-0.09596338479168398,0.1937171323448802,-0.3942958781218718,0.571016205194358,3.515033520076288,4.52998961019499,4.7982146772586205,-9.68586675223612,19.71480592969603,-28.550869258781944,-175.75165752385743
4015,40.150000000000006,1782105396.7648692,41.38,-1.0971945649796657,-1.2136776367679916,1.3480638529221363,-1.6134833577145622,-1.6248047928482223,0.949186541280608,-1.2765726648065806e-05,0.00799493995541538,0.017907755729035094,-0.024366663895196705,-0.007210222397313518,0.0005738350929578371,-1.5297487720999925e-09,-1.870056109964935e-09,4.801137265530997e-10,-6.710223487971234e-10,5.501917144101753e-09,-1.941693028584268e-09,1.5933920849412756e-07,3.3477682848095067e-07,-7.54234008581554e-08,9.014726742857065e-08,-4.627473515482056e-07,1.470954913429014e-07,0.14900999617734279,-0.5066455443147317,1.2815127894795975,-3.1740242564260797,-0.8940701825879138,0.07450004466753057
4016,40.160000000000004,1782105396.7747946,41.39,-1.097194564988663,-1.2136776367772482,1.3480638529246036,-1.6134833577182677,-1.6248047928145106,0.9491865412685456,-1.2774723520675243e-05,0.007994930698667012,0.017907758196452826,-0.024366667600985697,-0.007210188685471007,0.0005738230306766253,-6.400213692359102e-10,-6.426859044950106e-10,1.7186607692565303e-10,-2.6135182906728005e-10,2.409677790637943e-09,-8.632667913843761e-10,-0.08761917638155448,-0.10609629567783664,0.21934738813418264,-0.4577763632497978,0.5531348015417982,3.516523520964643,-4.380961098890491,-5.304818362381504,10.967370191114966,-22.888819149651468,27.656747827020556,175.826173268695
4017,40.17,1782105396.7848034,41.4,-1.0971945649924661,-1.2136776367808453,1.3480638529255735,-1.6134833577197891,-1.6248047928000289,0.9491865412633427,-1.2778525611057376e-05,0.007994927101426238,0.017907759166295646,-0.02436666912428025,-0.0072101742036984485,0.0005738178277951534,-0.001752385057379513,-0.0021219277836124206,0.004386948242796507,-0.009155527936016483,0.011062701532750907,0.07033046847758584,-0.08761906263858388,-0.10609603247078049,0.21934732839885485,-0.45777629284567084,0.5531344937929495,3.5165236124686916,8.76193181955524,10.60965380803437,-21.934744623341253,45.77764368039631,-55.31352554697085,-351.6523370074212
4018,40.18,1782105396.7948618,41.41,-1.0972296126898105,-1.2137200753329205,1.3481515918894598,-1.613666468276988,-1.6245835387838556,0.9505931506380971,-1.2944738947167833e-05,0.007994882108118365,0.017908685943079115,-0.024371757570268698,-0.007208599436904078,0.0005731805281150099,-0.0017523818927926982,-0.002121921292101092,0.004386946739842301,-0.009155526118263424,0.011062692285534581,0.07033047138609305,0.08761946000951547,0.10609678048280853,-0.21934750433255515,0.45777651035794625,-0.5531357093973989,-3.516523219182382,8.761912001828673,10.609609890652855,-21.93473457794454,45.777631763580615,-55.31347029401498,-351.65235384467337
4019,40.190000000000005,1782105396.8048003,41.42,-1.097229612630322,-1.2137200752066872,1.3481515918603701,-1.6136664682421544,-1.6245835389543184,0.9505931506910636,-1.2885255767784406e-05,0.00799500833954865,0.017908656852946098,-0.024371722737619346,-0.007208769898932337,0.0005732334937323735,4.1428123154219065e-09,7.82604558935418e-09,-1.84385839929746e-09,2.271150378874154e-09,-1.2655206660383556e-08,4.0938772372101084e-09,0.08761917739789248,0.106096165342159,-0.21934736315979278,0.4577763424254339,-0.5531349120867369,-3.516523464420878,-4.380981626324905,-5.304856851856006,10.967379360092746,-22.888830487445894,27.656810589098647,175.82615305810566
4020,40.2,1782105396.81484,41.43,-1.097229612606954,-1.2137200751763995,1.3481515918525826,-1.6136664682315647,-1.6245835390369598,0.9505931507199747,-1.2861890664394055e-05,0.007995038626494269,0.017908649065645495,-0.024371712147519545,-0.00720885254171916,0.0005732624050288505,1.6551666703890078e-09,2.014743927247764e-09,-5.233573574514594e-10,7.302531912500854e-10,-5.956209747637331e-09,2.0976145265194646e-09,-1.7251693407164362e-07,-3.565542527895359e-07,8.286917818624546e-08,-9.939071787814259e-08,5.023842675201285e-07,-1.5802221753350257e-07,0.13410832220719193,-0.5066332606770088,1.2815105553434556,-3.1740225373134585,-0.8940580230637103,0.07449413885746026
4021,40.21,1782105396.8247924,41.44,-1.0972296125972187,-1.2137200751663924,1.348151591849903,-1.6136664682275492,-1.6245835390734427,0.9505931507330159,-1.2852156810180636e-05,0.007995048633343457,0.017908646386066457,-0.024371708130909074,-0.00720888902136509,0.0005732754466672123,6.924736339897208e-10,6.949605335648812e-10,-1.864748355728807e-10,2.8333602131169755e-10,-2.6075213099829853e-09,9.33432886540686e-10,0.0903013438420358,0.09596350012862084,-0.19371715205292878,0.3942958916791774,-0.5710160725480076,-3.515033581643729,4.515070899876159,4.798180882675416,-9.685859161511516,19.714796539987365,-28.55081575353853,-175.75167506324098
4022,40.220000000000006,1782105396.8350492,41.45,-1.0972296125931047,-1.2137200751625004,1.3481515918488531,-1.613666468225898,-1.6245835390891101,0.9505931507386434,-1.2848043280296166e-05,0.007995052525725037,0.017908645335504077,-0.024371706481184807,-0.007208904690196123,0.0005732810736256993,0.001806028532008952,0.0019192720173180078,-0.0038743435644192914,0.007885918563843575,-0.011420327407179798,-0.07030066953532099,0.09030124548053907,0.09596326109920235,-0.19371710036094475,0.3942958314088109,-0.5710158126861866,-3.515033659285089,-9.030148008088759,-9.596373309135213,19.371720695357915,-39.42959612282395,57.101651000776386,351.5033435183554
4023,40.230000000000004,1782105396.8449626,41.46,-1.0971934920265785,-1.213681689726046,1.3480741049786147,-1.6135087498562724,-1.6248119456215862,0.9491871373423102,-1.2696257618838658e-05,0.007995097743447132,0.017907813306399747,-0.02436722693099115,-0.00721043838733392,0.0005738503479984916,0.001806025602085981,0.0019192659169462445,-0.003874342193697089,0.007885916911519075,-0.011420318861254941,-0.07030067225232983,-0.09030161631963927,-0.09596396605397706,0.19371726185401475,-0.39429603077686465,0.5710169474668872,3.5150332887194824,-9.0301300692085,-9.596332489943773,19.371711694337762,-39.429585513376615,57.101601411445664,351.50335878825575
4024,40.24,1782105396.8550804,41.47,-1.0971934920810629,-1.2136816898441614,1.3480741050049794,-1.6135087498876677,-1.6248119454663352,0.9491871372935972,-1.2750735950086556e-05,0.007994979629348415,0.017907839671297814,-0.024367258326546685,-0.007210283136013206,0.0005738016349312337,-3.794383474087226e-09,-7.303761151433719e-09,1.6726602325434214e-09,-2.0516921495072893e-09,1.1542155675670074e-08,-3.760945332942356e-09,-0.09030135590359499,-0.09596338869963494,0.19371713352573341,-0.3942958788585645,0.5710162155424995,3.5150335164786273,4.515088716312142,4.798214968710601,-9.68586684820524,19.714806020062554,-28.55087026007367,-175.75165717172214
4025,40.25,1782105396.8652189,41.48,-1.0971934921024662,-1.2136816898721212,1.348074105012068,-1.6135087498973062,-1.6248119453907433,0.9491871372670913,-1.2772136583410118e-05,0.007994951670476433,0.017907846759584706,-0.024367267965055943,-0.007210207544099034,0.0005737751286128474,-1.5159855593083194e-09,-1.8570460724731674e-09,4.768168082591728e-10,-6.656506457147771e-10,5.44959277704038e-09,-1.9227712755309767e-09,1.5800658559330933e-07,3.3332021587294353e-07,-7.511005151174852e-08,8.962430797512103e-08,-4.577344725476357e-07,1.4528573899497598e-07,0.13410894770282322,-0.5066453737737078,1.2815127317970418,-3.174024199750413,-0.894070592453339,0.0745001965798906
4026,40.260000000000005,1782105396.8752081,41.49,-1.0971934921113826,-1.2136816898813023,1.3480741050145157,-1.6135087499009806,-1.6248119453573433,0.9491871372551417,-1.2781051838638984e-05,0.007994942488783146,0.017907849207167814,-0.024367271638494708,-0.007210174144209974,0.000573763178916428,-6.342517622215382e-10,-6.373568339768099e-10,1.7045920230884803e-10,-2.5920599000528455e-10,2.3874662247180822e-09,-8.552305530429294e-10,-0.08761917694966452,-0.10609629617525425,0.21934738816197175,-0.4577763628541881,0.5531348036942286,3.516523520415222,-4.380961044120739,-5.30481829840924,10.967370172913384,-22.888819096975855,27.656747622425826,175.82617335332864
4027,40.27,1782105396.885384,41.5,-1.0971934921151512,-1.2136816898848684,1.3480741050154768,-1.6135087499024905,-1.624811945342994,0.9491871372499867,-1.278481948665855e-05,0.007994938922960248,0.01790785016851238,-0.024367273148975417,-0.007210159794564998,0.0005737580236064418,-0.0017523850549778786,-0.0021219277805499814,0.004386948240053812,-0.009155527922729334,0.011062701523471219,0.07033046848549418,-0.08761906287590515,-0.1060960326480609,0.2193473283484063,-0.45777629231560596,0.5531344947145235,3.51652361235536,8.761931843182342,10.609653826261674,-21.93474461812266,45.77764362764664,-55.31352563526562,-351.65233699849534
4028,40.28,1782105396.8952916,41.51,-1.0972285398124821,-1.2137241284369134,1.3481618439793168,-1.6136918604594352,-1.624590691326874,0.9505937466248513,-1.2951019120777426e-05,0.007994893959995537,0.017908776898364804,-0.0243723613451825,-0.007208585080662596,0.0005731208341966602,-0.0017523818917695166,-0.00212192129031763,0.004386946737426456,-0.009155526105516287,0.011062692281754494,0.07033047139186266,0.08761945991394747,0.10609678034993704,-0.2193475042003942,0.4577765096985626,-0.5531357090108636,-3.516523219553285,8.761912011349946,10.60960989550231,-21.93473456948908,45.77763170567138,-55.31347033185138,-351.65235385277356
4029,40.290000000000006,1782105396.9053214,41.52,-1.0972285397529866,-1.2137241283106748,1.3481618439502254,-1.6136918604246009,-1.624590691497359,0.9505937466778231,-1.2891529762381341e-05,0.007995020196568765,0.017908747807314787,-0.024372326510428578,-0.0072087555646879065,0.0005731738063158305,4.143302589909581e-09,7.826450598713564e-09,-1.8439578752804664e-09,2.2712498548571602e-09,-1.2656755643547513e-08,4.094367511697783e-09,0.08761917735099665,0.10609616526186767,-0.21934736304113214,0.45777634179731413,-0.553134911921891,-3.5165234646962134,-4.380981622896536,-5.304856846136137,10.967379353520226,-22.888830454405657,27.656810573111436,175.82615307553172
